VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-04-14 19:28:59,2019-04-14 19:41:24,N,1,66,25,5,1.78,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,2019-04-30 05:43:51,2019-04-30 06:00:04,N,1,74,230,1,4.41,15.5,0.5,0.5,0,0,,0.3,19.55,2,1,2.75
2,2019-04-16 10:14:32,2019-04-16 10:14:35,N,5,7,264,1,.00,10,0,0,0,0,,0,10,1,2,0
2,2019-04-02 13:39:25,2019-04-02 14:20:04,N,5,49,219,1,10.68,34.76,0,0.5,0,0,,0,35.26,1,2,0
1,2019-04-10 08:03:55,2019-04-10 08:10:49,N,1,243,243,1,.60,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,2019-04-19 19:40:16,2019-04-19 20:08:16,N,5,248,242,1,4.03,7,0,0,0,0,,0,7,2,2,0
2,2019-04-18 19:24:20,2019-04-18 19:36:47,N,1,166,42,1,1.91,10,1,0.5,2.2,0,,0.3,14,1,1,0
1,2019-04-15 17:54:43,2019-04-15 18:11:42,N,1,75,168,1,3.00,13,1,0.5,2.22,0,,0.3,17.02,1,1,0
2,2019-04-11 20:18:21,2019-04-11 20:22:39,N,1,41,42,1,.71,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-18 14:45:31,2019-04-18 15:26:19,N,1,173,82,1,4.82,19,0,0.5,0,0,,0.3,19.8,2,1,0
2,2019-04-13 19:43:22,2019-04-13 19:48:35,N,1,260,226,1,.93,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-04-22 20:40:37,2019-04-22 21:20:20,N,1,61,179,1,8.25,32,0.5,0.5,0,0,,0.3,33.3,2,1,0
2,2019-04-08 14:41:39,2019-04-08 15:10:40,N,1,66,43,2,8.09,28,0,0.5,0.01,0,,0.3,31.56,1,1,2.75
2,2019-04-19 16:26:36,2019-04-19 16:36:07,N,1,166,42,1,1.35,8,1,0.5,0,0,,0.3,9.8,2,1,0
1,2019-04-05 17:42:50,2019-04-05 17:46:54,N,1,75,74,1,1.00,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2019-04-11 00:07:02,2019-04-11 00:19:29,N,1,75,143,1,3.50,12.5,0.5,0.5,0,0,,0.3,16.55,2,1,2.75
2,2019-04-05 18:15:48,2019-04-05 18:48:32,N,5,78,174,1,3.58,15,0,0.5,0,0,,0,15.5,1,2,0
2,2019-04-29 21:43:36,2019-04-29 21:51:50,N,1,97,49,1,1.39,7.5,0.5,0.5,1,0,,0.3,9.8,1,1,0
2,2019-04-04 10:44:33,2019-04-04 11:09:12,N,1,41,166,1,1.24,15,0,0.5,0,0,,0.3,15.8,2,1,0
1,2019-04-24 11:42:56,2019-04-24 11:45:42,N,1,75,75,1,.40,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,2019-04-09 19:34:11,2019-04-09 19:53:16,N,1,244,236,1,6.03,20.5,1,0.5,0,0,,0.3,25.05,2,1,2.75
2,2019-04-20 16:18:16,2019-04-20 16:35:39,N,1,188,228,1,3.71,15,0,0.5,0,0,,0.3,15.8,2,1,0
1,2019-04-27 19:16:09,2019-04-27 19:32:34,N,1,25,255,1,5.10,17,0,0.5,0,0,,0.3,17.8,4,1,0
2,2019-04-23 17:29:39,2019-04-23 17:41:45,N,1,74,42,1,2.72,12,1,0.5,0,0,,0.3,13.8,1,1,0
2,2019-04-05 21:05:58,2019-04-05 21:08:11,N,1,134,28,1,.67,4,0.5,0.5,1.59,0,,0.3,6.89,1,1,0
2,2019-04-12 07:27:07,2019-04-12 07:36:31,N,1,7,179,1,1.04,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-04 12:51:46,2019-04-04 13:05:26,N,1,127,244,1,2.06,11,0,0.5,0,0,,0.3,11.8,2,1,0
1,2019-04-28 19:35:45,2019-04-28 19:56:50,N,1,256,61,1,4.10,17,0,0.5,0,0,,0.3,17.8,2,1,0
1,2019-04-03 15:10:30,2019-04-03 15:28:25,N,1,166,239,1,2.80,14,2.75,0.5,3.5,0,,0.3,21.05,1,1,2.75
2,2019-04-26 22:24:46,2019-04-26 22:35:03,N,1,7,260,2,2.24,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2019-04-12 20:48:58,2019-04-12 20:53:06,N,1,7,260,2,.70,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-18 11:24:13,2019-04-18 11:41:06,N,1,168,41,1,3.11,13.5,0,0.5,4,0,,0.3,18.3,1,1,0
2,2019-04-21 18:13:29,2019-04-21 18:31:46,N,1,196,132,6,9.79,28,0,0.5,5.76,0,,0.3,34.56,1,1,0
2,2019-04-04 13:47:08,2019-04-04 14:20:36,N,1,75,138,2,8.11,29.5,0,0.5,0,6.12,,0.3,36.42,2,1,0
2,2019-04-13 17:22:59,2019-04-13 17:35:30,N,1,129,226,5,1.96,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,2019-04-16 19:43:57,2019-04-16 19:58:09,N,1,95,102,1,2.55,12,1,0.5,1.85,0,,0.3,15.65,1,1,0
2,2019-04-12 11:08:32,2019-04-12 11:18:19,N,1,61,225,1,1.48,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,2019-04-24 00:17:52,2019-04-24 00:20:35,N,1,42,42,1,.52,4,0.5,0.5,1,0,,0.3,6.3,1,1,0
2,2019-04-25 10:36:35,2019-04-25 10:50:56,N,1,74,24,1,2.20,11,0,0.5,2,0,,0.3,13.8,1,1,0
2,2019-04-07 21:03:18,2019-04-07 21:10:38,N,1,235,247,1,.86,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-04-21 13:30:17,2019-04-21 13:44:29,N,1,145,223,2,3.05,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,2019-04-18 14:23:48,2019-04-18 14:31:57,N,1,74,42,2,1.02,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
1,2019-04-17 08:56:56,2019-04-17 09:11:51,N,1,129,226,1,2.40,12,0,0.5,2.55,0,,0.3,15.35,1,1,0
2,2019-04-20 06:34:32,2019-04-20 06:49:17,N,1,166,48,1,3.70,14,0,0.5,3.51,0,,0.3,21.06,1,1,2.75
1,2019-04-10 09:08:05,2019-04-10 10:06:53,N,1,201,141,1,.00,75.2,0,0.5,0,2.29,,0.3,78.29,1,1,0
2,2019-04-03 08:28:37,2019-04-03 08:46:08,N,1,173,82,1,1.99,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,2019-04-21 09:59:35,2019-04-21 10:30:43,N,1,41,234,2,7.57,28,0,0.5,7.89,0,,0.3,39.44,1,1,2.75
2,2019-04-01 13:31:03,2019-04-01 14:26:30,N,5,165,170,1,14.26,35.14,0,0.5,0,6.12,,0,41.76,1,2,0
1,2019-04-04 09:56:06,2019-04-04 10:08:06,N,1,75,166,0,2.20,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,2019-04-28 11:01:53,2019-04-28 11:07:45,N,1,97,49,1,1.14,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,2019-04-15 13:10:56,2019-04-15 13:18:43,N,1,247,169,1,1.58,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-27 23:10:44,2019-04-27 23:24:07,N,1,242,81,1,2.34,11,0.5,0.5,0,0,,0.3,12.3,1,1,0
2,2019-04-26 12:20:07,2019-04-26 12:31:03,N,1,97,52,2,1.00,8,0,0.5,0,0,,0.3,8.8,1,1,0
1,2019-04-24 17:04:15,2019-04-24 17:11:57,N,1,181,181,1,1.00,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-01 02:33:56,2019-04-01 02:50:43,N,1,7,230,1,4.87,17.5,0.5,0.5,5.39,0,,0.3,26.94,1,1,2.75
1,2019-04-24 05:27:32,2019-04-24 05:35:06,N,5,213,126,1,1.80,0,0,0,0,0,,0,0,2,2,0
2,2019-04-19 01:27:06,2019-04-19 01:39:12,N,1,92,53,1,2.55,11,0.5,0.5,2,0,,0.3,14.3,1,1,0
2,2019-04-12 22:45:55,2019-04-12 22:53:44,N,1,7,145,1,1.79,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-09 16:08:12,2019-04-09 16:26:51,N,1,226,140,1,3.70,15,1,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,2019-04-28 19:34:28,2019-04-28 19:42:22,N,1,74,236,1,2.16,8.5,0,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,2019-04-12 18:18:45,2019-04-12 18:26:10,N,1,193,145,1,1.33,7,1,0.5,1,0,,0.3,11.75,1,1,0
2,2019-04-27 19:14:59,2019-04-27 19:18:34,N,1,189,189,2,.60,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,2019-04-03 09:24:24,2019-04-03 10:03:22,N,1,75,163,1,4.24,24,0,0.5,5.51,0,,0.3,33.06,1,1,2.75
2,2019-04-07 12:27:38,2019-04-07 12:48:49,N,5,61,188,1,1.85,11,0,0.5,0,0,,0,11.5,1,2,0
1,2019-04-22 07:44:27,2019-04-22 08:13:50,N,1,61,137,2,8.30,26.5,0,0.5,0,0,,0.3,27.3,1,1,0
1,2019-04-08 17:34:14,2019-04-08 17:58:20,N,1,65,228,1,3.40,17,1,0.5,0,0,,0.3,18.8,1,1,0
2,2019-04-09 12:36:11,2019-04-09 12:52:38,N,1,39,77,1,1.48,11.5,0,0.5,0,0,,0.3,12.3,1,1,0
2,2019-04-05 18:02:36,2019-04-05 18:32:22,N,1,42,142,1,4.01,20,1,0.5,0,0,,0.3,24.55,2,1,2.75
2,2019-04-20 23:02:35,2019-04-20 23:09:48,N,1,260,129,2,1.23,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-04-17 12:35:35,2019-04-17 12:52:13,N,1,166,239,1,2.36,12.5,0,0.5,0,0,,0.3,16.05,2,1,2.75
2,2019-04-04 08:07:09,2019-04-04 09:36:59,N,1,130,45,1,18.77,68,0,0.5,0,0,,0.3,71.55,1,1,2.75
1,2019-04-03 19:39:54,2019-04-03 19:45:37,N,1,210,29,1,.90,6,1,0.5,1.55,0,,0.3,9.35,1,1,0
2,2019-04-12 15:31:53,2019-04-12 15:54:37,N,1,41,244,1,2.53,15.5,0,0.5,1,0,,0.3,17.3,1,1,0
2,2019-04-19 18:31:13,2019-04-19 18:42:05,N,1,159,69,1,1.12,8,1,0.5,0,0,,0.3,9.8,1,1,0
1,2019-04-18 21:01:32,2019-04-18 21:11:38,N,1,260,223,1,2.20,10,0.5,0.5,2.25,0,,0.3,13.55,1,1,0
2,2019-04-04 18:49:51,2019-04-04 19:06:17,N,1,65,228,1,3.44,14,1,0.5,0,0,,0.3,15.8,2,1,0
2,2019-04-11 19:51:44,2019-04-11 20:04:05,N,1,134,216,1,3.42,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,2019-04-21 11:39:40,2019-04-21 12:09:15,N,1,116,249,1,7.82,28.5,0,0.5,8.01,0,,0.3,40.06,1,1,2.75
2,2019-04-11 12:03:11,2019-04-11 12:15:32,N,1,244,243,1,1.34,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,2019-04-27 21:31:13,2019-04-27 21:44:22,N,1,49,225,1,2.28,10,0.5,0.5,0,0,,0.3,11.3,1,1,0
2,2019-04-05 09:06:52,2019-04-05 09:17:46,N,1,226,82,1,2.15,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,2019-04-21 08:59:24,2019-04-21 09:08:28,N,1,116,166,1,1.59,8.5,0,0.5,0,0,,0.3,9.3,1,1,0
2,2019-04-12 22:55:54,2019-04-12 23:12:19,N,1,97,225,5,2.86,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,2019-04-20 21:29:45,2019-04-20 21:40:21,N,1,74,167,1,3.34,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2019-04-07 20:19:03,2019-04-07 20:24:44,N,1,66,97,1,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,1,1,0
2,2019-04-23 17:57:08,2019-04-23 18:15:44,N,1,159,41,1,2.58,14,1,0.5,0,0,,0.3,15.8,1,1,0
1,2019-04-21 07:50:48,2019-04-21 07:55:06,N,1,129,7,1,1.30,6,0,0.5,1,0,,0.3,7.8,1,1,0
2,2019-04-23 03:01:05,2019-04-23 03:01:55,N,5,82,82,1,.00,12,0,0,0,0,,0,12,1,2,0
2,2019-04-11 10:19:46,2019-04-11 10:44:59,N,1,244,142,1,6.69,25,0,0.5,2,0,,0.3,30.55,1,1,2.75
1,2019-04-17 09:21:11,2019-04-17 09:32:24,N,1,14,108,1,4.30,14,0,0.5,0,0,,0.3,14.8,1,1,0
2,2019-04-04 08:40:29,2019-04-04 09:05:39,N,1,135,135,1,3.50,18,0,0.5,0,0,,0.3,18.8,1,1,0
1,2019-04-23 14:37:02,2019-04-23 14:41:10,N,1,75,74,1,1.20,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-14 19:21:23,2019-04-14 19:22:39,N,1,166,166,3,.27,3,0,0.5,0.2,0,,0.3,4,1,1,0
2,2019-04-12 12:13:06,2019-04-12 12:25:44,N,1,134,216,1,3.59,13,0,0.5,1.5,0,,0.3,15.3,1,1,0
1,2019-04-22 15:06:51,2019-04-22 15:26:42,N,1,152,74,4,2.20,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,2019-04-09 15:22:08,2019-04-09 15:36:24,N,1,52,111,1,2.57,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,2019-04-11 12:05:12,2019-04-11 12:19:45,N,1,74,42,1,2.75,12,0,0.5,0,0,,0.3,12.8,2,1,0
1,2019-04-07 03:34:24,2019-04-07 03:46:06,N,1,260,226,1,2.20,10.5,0.5,0.5,0,0,,0.3,11.8,3,1,0
2,2019-04-07 11:57:24,2019-04-07 12:06:47,N,1,116,74,2,1.31,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,2019-04-07 05:39:30,2019-04-07 05:45:19,N,1,74,41,1,.92,6,0,0.5,1.2,0,,0.3,8,1,1,0
2,2019-04-02 08:18:29,2019-04-02 08:24:44,N,1,74,42,6,.94,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-04-24 07:57:22,2019-04-24 08:01:56,N,1,24,151,1,.91,5.5,0,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-04-25 20:04:18,2019-04-25 20:32:21,N,1,41,148,1,8.81,29,0.5,0.5,3,0,,0.3,36.05,1,1,2.75
2,2019-04-10 09:37:05,2019-04-10 09:44:46,N,1,33,195,1,1.81,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,2019-04-18 14:51:56,2019-04-18 15:08:27,N,1,181,25,1,1.81,11.5,0,0.5,0,0,,0.3,12.3,1,1,0
1,2019-04-03 13:14:20,2019-04-03 13:18:31,N,1,166,166,1,.50,4.5,0,0.5,1.05,0,,0.3,6.35,1,1,0
2,2019-04-04 08:00:06,2019-04-04 08:31:38,N,1,82,126,1,8.76,29,0,0.5,2,6.12,,0.3,37.92,1,1,0
2,2019-04-26 19:46:57,2019-04-26 19:57:33,N,1,95,216,1,4.05,13.5,1,0.5,2,0,,0.3,17.3,1,1,0
1,2019-04-30 03:48:30,2019-04-30 04:07:46,N,1,129,215,1,8.20,25,0.5,0.5,0,0,,0.3,26.3,2,1,0
2,2019-04-05 13:10:08,2019-04-05 13:17:04,N,1,75,74,1,1.36,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,2019-04-05 22:38:41,2019-04-05 22:56:42,N,1,145,17,1,4.67,16.5,0.5,0.5,3.5,0,,0.3,21.3,1,1,0
1,2019-04-02 11:52:16,2019-04-02 12:13:05,N,1,196,28,1,4.60,18,0,0.5,0,0,,0.3,18.8,1,1,0
2,2019-04-03 19:20:27,2019-04-03 19:24:08,N,1,213,213,1,.82,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2019-04-27 16:40:29,2019-04-27 16:42:46,N,1,193,193,1,.00,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,2019-04-20 22:00:05,2019-04-20 22:17:14,N,1,82,92,1,6.39,21,0.5,0.5,0,0,,0.3,22.3,2,1,0
2,2019-04-26 22:44:08,2019-04-26 22:52:50,N,1,74,41,1,1.65,8,0.5,0.5,2.79,0,,0.3,12.09,1,1,0
2,2019-04-15 07:31:41,2019-04-15 08:03:38,N,1,145,95,1,8.46,29.5,0,0.5,6.06,0,,0.3,38.31,1,1,0
1,2019-04-27 20:10:55,2019-04-27 20:14:21,N,1,255,255,1,.40,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
1,2019-04-20 11:00:15,2019-04-20 11:09:46,N,1,74,236,1,1.90,9,2.75,0.5,2.5,0,,0.3,15.05,1,1,2.75
2,2019-04-10 19:46:50,2019-04-10 19:56:04,N,1,75,262,1,1.66,8.5,1,0.5,0,0,,0.3,13.05,2,1,2.75
2,2019-04-20 08:46:28,2019-04-20 08:55:01,N,1,75,140,1,2.51,9.5,0,0.5,0,0,,0.3,13.05,2,1,2.75
2,2019-04-09 09:53:35,2019-04-10 09:48:42,N,1,130,122,1,2.48,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,2019-04-08 12:44:29,2019-04-08 13:21:33,N,1,181,76,1,8.12,30,0,0.5,0,0,,0.3,30.8,1,1,0
2,2019-04-26 19:56:05,2019-04-26 20:12:36,N,1,25,89,2,3.18,14,1,0.5,4.74,0,,0.3,20.54,1,1,0
2,2019-04-23 08:36:04,2019-04-23 08:45:21,N,1,82,129,2,1.50,8,0,0.5,2.2,0,,0.3,11,1,1,0
2,2019-04-16 09:56:46,2019-04-16 10:37:03,N,1,65,90,1,6.66,29.5,0,0.5,0,0,,0.3,33.05,1,1,2.75
2,2019-04-22 17:37:13,2019-04-22 17:41:18,N,1,7,260,1,.72,5,1,0.5,1.02,0,,0.3,7.82,1,1,0
1,2019-04-10 19:57:54,2019-04-10 20:05:16,N,1,210,150,1,1.20,7,0.5,0.5,1.65,0,,0.3,9.95,1,1,0
2,2019-04-17 14:59:15,2019-04-17 15:07:55,N,1,129,129,1,.47,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-04-19 00:09:32,2019-04-19 00:39:23,N,1,36,36,1,5.19,22,0.5,0.5,4.66,0,,0.3,27.96,1,1,0
2,2019-04-26 00:39:19,2019-04-26 00:48:01,N,1,80,37,1,2.39,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
1,2019-04-25 11:18:08,2019-04-25 11:38:02,N,1,75,141,1,2.30,14,2.75,0.5,1.45,0,,0.3,19,1,1,0
2,2019-04-27 16:29:49,2019-04-27 16:35:06,N,1,74,41,1,.85,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-13 19:29:07,2019-04-13 19:36:34,N,1,74,236,1,1.93,8,0,0.5,2.89,0,,0.3,14.44,1,1,2.75
2,2019-04-03 20:36:18,2019-04-03 20:41:37,N,1,7,7,1,1.01,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
1,2019-04-12 17:50:48,2019-04-12 17:55:29,N,1,7,7,1,.90,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2019-04-04 22:50:38,2019-04-04 22:53:39,N,1,134,135,1,1.03,5,0.5,0.5,0,0,,0.3,6.3,1,1,0
1,2019-04-18 19:27:42,2019-04-18 20:12:29,N,1,75,254,1,12.00,39.5,0.5,0.5,0,0,,0.3,40.8,1,1,0
1,2019-04-23 00:05:38,2019-04-23 00:12:51,N,1,65,106,1,1.30,7,0.5,0.5,2.45,0,,0.3,10.75,1,1,0
2,2019-04-24 19:51:36,2019-04-24 19:59:58,N,1,42,41,2,1.72,8.5,1,0.5,2,0,,0.3,12.3,1,1,0
2,2019-04-13 00:02:41,2019-04-13 00:08:21,N,1,41,166,1,.94,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-04-07 12:40:07,2019-04-07 13:00:09,N,1,33,68,1,4.41,17.5,0,0.5,5.26,0,,0.3,26.31,1,1,2.75
2,2019-04-09 15:06:55,2019-04-09 15:11:35,N,1,41,42,1,.44,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,2019-04-01 15:24:10,2019-04-01 15:37:00,N,1,166,236,1,2.30,11,2.75,0.5,2,0,,0.3,16.55,1,1,2.75
2,2019-04-28 21:06:55,2019-04-28 21:08:31,N,1,196,196,1,.35,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,0
2,2019-04-10 16:27:46,2019-04-10 17:40:56,N,2,119,132,1,18.79,52,4.5,0.5,0,6.12,,0.3,63.42,2,1,0
2,2019-04-04 23:44:17,2019-04-04 23:50:43,N,1,92,171,1,1.30,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1,0
2,2019-04-27 20:18:26,2019-04-27 20:31:31,N,1,49,225,1,2.59,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1,0
1,2019-04-08 16:05:34,2019-04-08 16:13:47,N,1,116,244,1,1.20,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-14 10:05:51,2019-04-14 10:13:19,N,1,166,41,1,.96,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,2019-04-06 18:30:21,2019-04-06 18:39:28,N,1,61,61,1,1.49,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,2019-04-12 22:35:40,2019-04-12 22:57:07,N,1,97,79,1,.02,12.5,0.5,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,2019-04-16 15:23:09,2019-04-16 15:29:48,N,1,17,49,1,1.21,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2019-04-03 08:07:16,2019-04-03 08:20:35,N,1,7,260,1,2.16,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,2019-04-04 13:40:05,2019-04-04 13:56:54,N,1,41,262,5,3.32,14,0,0.5,3.51,0,,0.3,21.06,1,1,2.75
1,2019-04-05 20:18:39,2019-04-05 20:30:45,N,1,130,197,1,2.10,10,0.5,0.5,2.25,0,,0.3,13.55,1,1,0
2,2019-04-27 14:10:25,2019-04-27 14:24:33,N,1,74,263,1,2.37,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,2019-04-08 15:52:55,2019-04-08 16:44:09,N,1,181,63,1,7.69,34.5,0,0.5,4.7,0,,0.3,40,1,1,0
2,2019-04-02 16:32:07,2019-04-02 17:23:18,N,1,75,182,1,8.15,34,1,0.5,0,0,,0.3,35.8,1,1,0
1,2019-04-22 13:38:02,2019-04-22 13:49:39,N,1,127,200,1,2.80,11,0,0.5,0,0,,0.3,11.8,2,1,0
1,2019-04-24 23:19:03,2019-04-24 23:23:58,N,1,25,40,1,.80,5,0.5,0.5,0.7,0,,0.3,7,1,1,0
2,2019-04-20 17:07:06,2019-04-20 17:12:52,N,1,25,106,5,.94,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,2019-04-23 17:49:50,2019-04-23 17:55:20,N,1,74,75,2,.59,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
1,2019-04-26 20:28:29,2019-04-26 21:00:47,N,1,7,148,1,9.40,31.5,3.25,0.5,0,0,,0.3,35.55,2,1,2.75
2,2019-04-03 15:02:18,2019-04-03 15:23:11,N,1,121,215,1,2.18,14,0,0.5,0,0,,0.3,14.8,1,1,0
2,2019-04-01 21:26:24,2019-04-01 21:32:50,N,1,92,173,1,1.87,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-05 09:26:01,2019-04-05 09:28:37,N,1,145,145,1,.57,4,0,0.5,1.2,0,,0.3,6,1,1,0
2,2019-04-25 00:38:21,2019-04-25 00:53:25,N,1,255,133,2,8.66,25,0.5,0.5,0,0,,0.3,26.3,2,1,0
2,2019-04-07 10:45:21,2019-04-07 10:58:37,N,1,52,257,1,2.64,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,2019-04-23 21:01:28,2019-04-23 21:03:20,N,1,25,106,1,.68,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,0
2,2019-04-22 15:09:40,2019-04-22 15:13:33,N,1,41,74,1,.49,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,2019-04-05 06:06:58,2019-04-05 06:39:17,N,5,210,65,1,8.28,24.6,0,0.5,0,0,,0,25.1,1,2,0
2,2019-04-15 07:17:39,2019-04-15 08:47:27,N,1,200,229,1,14.04,60,0,0.5,0,2.8,,0.3,63.6,1,1,0
2,2019-04-04 08:15:07,2019-04-04 08:24:50,N,1,244,243,1,1.38,8.5,0,0.5,0.1,0,,0.3,9.4,1,1,0
1,2019-04-14 08:08:15,2019-04-14 08:21:21,N,1,69,74,1,2.80,12,0,0.5,0,0,,0.3,12.8,1,1,0
1,2019-04-04 22:22:49,2019-04-04 22:26:35,N,1,65,97,1,.50,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2019-04-02 10:20:44,2019-04-02 10:30:24,N,1,95,135,1,1.67,9,0,0.5,0,0,,0.3,9.8,1,1,0
1,2019-04-23 19:46:26,2019-04-23 19:53:54,N,1,97,65,1,1.10,6.5,1,0.5,1.65,0,,0.3,9.95,1,1,0
1,2019-04-01 17:15:50,2019-04-01 18:04:39,N,1,226,4,1,8.80,35,1,0.5,0,0,,0.3,36.8,1,1,0
2,2019-04-07 14:57:04,2019-04-07 14:58:47,N,1,85,85,1,.40,3.5,0,0.5,0,0,,0.3,4.3,1,1,0
2,2019-04-07 05:29:08,2019-04-07 05:30:03,N,5,94,94,1,.00,12,0,0,0,0,,0,12,2,2,0
2,2019-04-28 10:14:52,2019-04-28 10:16:58,N,1,75,74,1,.63,4,0,0,0,0,,0,4,2,2,0
2,2019-04-05 09:49:27,2019-04-05 09:54:22,N,1,7,7,1,.93,5.5,0,0.5,1.89,0,,0.3,8.19,1,1,0
2,2019-04-18 16:30:47,2019-04-18 16:30:52,N,5,65,65,1,.00,19.11,0,0.5,0,0,,0,19.61,2,1,0
2,2019-04-08 09:08:51,2019-04-08 09:32:15,N,1,65,228,1,3.08,16,0,0.5,0,0,,0.3,16.8,1,1,0
2,2019-04-28 17:40:05,2019-04-28 17:45:43,N,1,40,65,1,.97,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-03 08:40:15,2019-04-03 09:41:50,N,5,21,129,1,21.01,69.45,0,0.5,0,0,,0,69.95,1,2,0
2,2019-04-26 19:31:58,2019-04-26 19:47:20,N,1,75,142,1,3.13,13,1,0.5,3.51,0,,0.3,21.06,1,1,2.75
2,2019-04-01 18:40:36,2019-04-01 19:06:41,N,5,16,215,1,7.81,24.87,0,0.5,0,0,,0,25.37,1,2,0
1,2019-04-21 00:38:47,2019-04-21 00:49:08,N,1,210,210,1,1.60,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,0
2,2019-04-16 14:54:46,2019-04-16 15:18:44,N,1,61,181,1,3.13,17,0,0.5,0,0,,0.3,17.8,1,1,0
2,2019-04-24 13:01:20,2019-04-24 13:08:03,N,1,244,152,1,1.11,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,2019-04-04 15:01:39,2019-04-04 15:21:50,N,1,52,181,1,2.32,14,0,0.5,0,0,,0.3,14.8,1,1,0
1,2019-04-10 09:49:07,2019-04-10 10:14:15,N,1,244,239,1,4.60,19,2.75,0.5,6.75,0,,0.3,29.3,1,1,2.75
2,2019-04-03 13:51:33,2019-04-03 13:54:55,N,1,212,250,1,.63,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
